,IDs,Title,Abstract
1079,2-s2.0-77957574526,Corpus callosum volume and interhemispheric transfer in multiple sclerosis,
1080,2-s2.0-77957570726,"Brain, cognition and MRI in MS: An ongoing refinement process",
1081,2-s2.0-77956228133,Modulus and direction of the neural current vector identify distinct functional connectivity modes between human MT+ areas,
1082,2-s2.0-77955949612,Brain single photon emission computed tomography with Tc-99m MIBI or Tc-99m ECD in comparison to MRI in multiple sclerosis,
1083,2-s2.0-77955478688,Effects of fumaric acids on cuprizone induced central nervous system de- and remyelination in the mouse,
1084,2-s2.0-77956182023,Usefulness of diffusion tensor imaging and fiber tractography in neurological and neurosurgical pediatric diseases,
1085,2-s2.0-77955922447,Corpus callosum index and long-term disability in multiple sclerosis patients,
1086,2-s2.0-77954886771,Repair: Chemokines show the way,
1087,2-s2.0-77953703128,17β-estradiol protects male mice from cuprizone-induced demyelination and oligodendrocyte loss,
1088,2-s2.0-79951489999,Anisotropy fraction of the corpus callosum in multiple sclerosis and antiphospholipid syndrome,
1089,2-s2.0-77954732542,Rostrocaudal analysis of corpus callosum demyelination and axon damage across disease stages refines diffusion tensor imaging correlations with pathological features,
1090,2-s2.0-77954685348,In situ fluorescence imaging of myelination,
1091,2-s2.0-77954242057,Successful treatment of metachromatic leukodystrophy using bone marrow transplantation of HoxB4 overexpressing cells,
1092,2-s2.0-77954008934,Systemic sclerosis with asymptomatic demyelination detected on brain MRI,
1093,2-s2.0-77449145276,DTI parameter optimisation for acquisition at 1.5T: SNR analysis and clinical application,
1094,2-s2.0-77954653333,CXCR4 promotes differentiation of oligodendrocyte progenitors and remyelination,
1095,2-s2.0-77952545689,Magnetic resonance imaging at first episode in pediatric multiple sclerosis retrospective evaluation according to KIDMUS and lesion dissemination in space criteria,
1096,2-s2.0-77950067688,Brain MRI findings in long-standing and disabling multiple sclerosis in 84 patients,
1097,2-s2.0-77950445887,Structural and functional magnetic resonance imaging correlates of motor network dysfunction in primary progressive multiple sclerosis,
1098,2-s2.0-77649131914,CXCR2-positive neutrophils are essential for cuprizone-induced demyelination: Relevance to multiple sclerosis,
1099,2-s2.0-75949087538,Cerebellar cortical demyelination in the murine cuprizone model,
1100,2-s2.0-73749086028,Automated vs. conventional tractography in multiple sclerosis: Variability and correlation with disability,
1101,2-s2.0-77449121078,Functional and structural connectivity of the motor network in pediatric and adult-onset relapsing-remitting multiple sclerosis,
1102,2-s2.0-76449087608,MRI of the corpus callosum in multiple sclerosis: Association with disability,
1103,2-s2.0-75749119350,Relationships of brain white matter microstructure with clinical and MR measures in relapsing-remitting multiple sclerosis,
1104,2-s2.0-74049160870,Cuprizone induces similar demyelination in male and female C57BL/6 mice and results in disruption of the estrous cycle,
1105,2-s2.0-72749112042,In toxic demyelination oligodendroglial cell death occurs early and is FAS independent,
1106,2-s2.0-85024788820,TH‐D‐201C‐03: Correlation between MR Diffusion Tensor Imaging Derived Dimensional Ellipsoid Ratio as a Function of Tissue Anisotropy and Multiple Sclerosis Induced Variation,
1107,2-s2.0-84931409629,Tumefactive multiple sclerosis,
1108,2-s2.0-84924720686,Active multiple sclerosis,
1109,2-s2.0-84924696933,Susac syndrome,
1110,2-s2.0-84924662776,Multiple sclerosis,
1111,2-s2.0-84923422002,Whitematter,
1112,2-s2.0-78649769380,Anatomical distribution of central nervous system plaques in multiple sclerosis: An Iranian experience,
1113,2-s2.0-77952874753,Intercenter differences in diffusion tensor MRI acquisition,
1114,2-s2.0-77952851182,Correlation of cognitive dysfunction and diffusion tensor MRI measures in patients with mild and moderate multiple sclerosis,
1115,2-s2.0-77951477425,Default-mode network dysfunction and cognitive impairment in progressive MS,
1116,2-s2.0-77950906842,Imaging biomarkers in multiple sclerosis,
1117,2-s2.0-76749089061,Multiple sclerosis,
1118,2-s2.0-75749126994,"Tract-based analysis of callosal, projection, and association pathways in pediatric patients with multiple sclerosis: A preliminary study",
1119,2-s2.0-75349098426,Clinically isolated syndrome suggestive of multiple sclerosis: Voxelwise regional investigation of white and gray matter,
1120,2-s2.0-73949102202,A voxel-based morphometry study of disease severity correlates in relapsing- remitting multiple sclerosis,
1121,2-s2.0-70449528528,Functional recovery of callosal axons following demyelination: a critical window,
1122,2-s2.0-72449188688,Transplanted neural precursors enhance host brain-derived myelin regeneration,
1123,2-s2.0-77956203302,Clinical overview of neuromyelitis optica,
1124,2-s2.0-77953452925,Cuprizone demyelination of the corpus callosum in mice correlates with altered social interaction and impaired bilateral sensorimotor coordination,
1125,2-s2.0-75649137216,Brain multiple sclerosis-like lesions in a patient with Muckle-Wells syndrome,
1126,2-s2.0-75549088493,Skew deviation: Strabismological diagnosis and treatment alternatives,
1127,2-s2.0-73549106535,Magnetic resonance imaging-based quantitative iron mapping at 7-Tesla remains to be elusive in multiple sclerosis,
1128,2-s2.0-73349094994,Comparison of MRI signatures in pattern I and II multiple sclerosis models,
1129,2-s2.0-70949100119,In vivo quantification of myelin changes in the vertebrate nervous system,
1130,2-s2.0-70349780437,Sexual dimorphism in the white matter of rodents,
1131,2-s2.0-70349762450,Gender differences in the histopathology of MS?,
1132,2-s2.0-70349915922,The correlation of callosal atrophy and hemispheric disconnection in multiple sclerosis,
1133,2-s2.0-77957368263,Is there evidence of brain white-matter abnormalities in obsessive-compulsive disorder? A narrative review,
1134,2-s2.0-70349909335,Regional white matter atrophy - Based classification of multiple sclerosis in cross-sectional and longitudinal data,
1135,2-s2.0-70349694364,Differentiating multiple sclerosis from other causes of demyelination using diffusion weighted imaging of the corpus callosum,
1136,2-s2.0-69249103797,A multiparametric evaluation of regional brain damage in patients with primary progressive multiple sclerosis,
1137,2-s2.0-67649948190,17β-Estradiol and progesterone prevent cuprizone provoked demyelination of corpus callosum in male mice,
1138,2-s2.0-70449472801,Selective reduction in microglia density and function in the white matter of colony-stimulating factor-1-deficient mice,
1139,2-s2.0-70350569249,Characterization of the normal appearing white matter in multiple sclerosis by diffusion tensor imaging,
1140,2-s2.0-69049106378,Lower fractional anisotropy at the anterior body of the normal-appearing corpus callosum in multiple sclerosis versus symptomatic carotid occlusion,
1141,2-s2.0-67651115860,Regional differences between grey and white matter in cuprizone induced demyelination,
1142,2-s2.0-68649083462,Corpus callosum function in verbal dichotic listening: Inferences from a longitudinal follow-up of Relapsing-Remitting Multiple Sclerosis patients,
1143,2-s2.0-68549092842,Difference in disease burden and activity in pediatric patients on brain magnetic resonance imaging at time of multiple sclerosis onset vs adults,
1144,2-s2.0-67650489029,Abnormal connectivity of the sensorimotor network in patients with MS: A multicenter fMRI study,
1145,2-s2.0-67650433399,Corpus callosum damage and cognitive dysfunction in benign MS,
1146,2-s2.0-67649613550,Is a Reversible Splenial Lesion a Sign of Encephalopathy?,
1147,2-s2.0-84889452644,Other Disorders of the Nervous System,
1148,2-s2.0-67649819311,White matter lesions in spastic paraplegia,
1149,2-s2.0-67649649919,SPG5-related spastic paraplegia and white matter abnormalities,
1150,2-s2.0-67349223504,3 T MRI relaxometry detects T2 prolongation in the cerebral normal-appearing white matter in multiple sclerosis,
1151,2-s2.0-66949143968,SJL mice exposed to cuprizone intoxication reveal strain and gender pattern differences in demyelination,
1152,2-s2.0-66149168702,Occurrence of acute large and edematous callosal lesions in neuromyelitis optica,
1153,2-s2.0-65649146502,"Frame-based stereotaxy in a frameless era: Current capabilities, relative role, and the positive- and negative predictive values of blood through the needle",
1154,2-s2.0-67651006459,Occurrence of ankylosing spondylitis and multiple sclerosis-like syndrome in a HLA-B27 positive patient,
1155,2-s2.0-66549130593,Brain: A Journal of Neurology: Editorial,
1156,2-s2.0-64749106319,"Case 12-2009: A 46-year-old man with migraine, aphasia, and hemiparesis and similarly affected family members",
1157,2-s2.0-65549100690,Systemic inflammatory response reactivates immune-mediated lesions in rat brain,
1158,2-s2.0-61849169991,Fatigue in multiple sclerosis is associated with the disruption of frontal and parietal pathways,
1159,2-s2.0-58149288078,Regional DTI differences in multiple sclerosis patients,
1160,2-s2.0-67650445627,Glioblastoma in multiple sclerosis: A case report,
1161,2-s2.0-58249127253,Demyelination of the hippocampus is prominent in the cuprizone model,
1162,2-s2.0-57049133488,Diffusion Tensor MR Imaging,
1163,2-s2.0-85049117016,Remyelination failure in multiple sclerosis and vulnerability of oligodendrocytes to repeated insults,
1164,2-s2.0-77950972803,Atlas-based vs. individual-based deterministic tractography of corpus callosum in multiple sclerosis,
1165,2-s2.0-73449098553,Incidental mri anomalies suggestive of multiple sclerosis: The radiologically isolated syndrome,
1166,2-s2.0-73349119953,Callosal lesion predicts future attacks after clinically isolated syndrome,
1167,2-s2.0-71949098701,A case report of primary central nervous system lymphoma preceded by cerebral and cerebellar lesion diminishing spontaneously: Consideration of two brain biopsy at the onset and after two years,
1168,2-s2.0-68549107850,Tissue-specific imaging is a robust methodology to differentiate in vivo T1 black holes with advanced multiple sclerosis-induced damage,
1169,2-s2.0-65649133589,Statin therapy inhibits remyelination in the central nervous system,
1170,2-s2.0-57449112400,Natalizumab treatment in pediatric multiple sclerosis: A case report,
1171,2-s2.0-57449088363,"Effects of dietary intervention on MRI activity, de- and remyelination in the cuprizone model for demyelination",
1172,2-s2.0-56349106487,"Gene expression analysis of normal appearing brain tissue in an animal model for multiple sclerosis revealed grey matter alterations, but only minor white matter changes",
1173,2-s2.0-58149237714,Quantitative in vivo magnetic resonance imaging of multiple sclerosis at 7 Tesla with sensitivity to iron,
1174,2-s2.0-54449100137,A case of Fabry disease with central nervous system (CNS) demyelinating lesions: A double trouble?,
1175,2-s2.0-55949130305,Diffusion in brain extracellular space,
1176,2-s2.0-54749134330,Dot-to-dot,
1177,2-s2.0-57749090482,Lupoid sclerosis (multiple sclerosis with systemic lupus erythematosus). Description of two cases,
1178,2-s2.0-53549090704,Recurrent alien hand syndrome in a multiple sclerosis case,
1179,2-s2.0-48549087974,Spontaneous low-frequency blood oxygenation level-dependent fluctuations and functional connectivity analysis of the 'resting' brain,
1180,2-s2.0-48849098294,Callosal function in MS patients with mild and severe callosal damage as reflected by diffusion tensor imaging,
1181,2-s2.0-47049090309,Safety of dermatologic drugs used in pregnant patients with psoriasis and other inflammatory skin diseases,
1182,2-s2.0-49049121904,Corpus callosum and bimanual coordination in multiple sclerosis,
1183,2-s2.0-48349099192,Atrophy in white matter fiber tracts in multiple sclerosis is not dependent on tract length or local white matter lesions,
1184,2-s2.0-45449120954,The corpus callosum in dichotic listening studies of hemispheric asymmetry: A review of clinical and experimental evidence,
1185,2-s2.0-44949108213,Resting state sensorimotor functional connectivity in multiple sclerosis inversely correlates with transcallosal motor pathway transverse diffusivity,
1186,2-s2.0-46749090850,Inhibition of p53 transcriptional activity: A potential target for future development of therapeutic strategies for primary demyelination,
1187,2-s2.0-45849103841,Texture characteristic analysis of corpus callosum in T1 weighted MR images of patients with multiple sclerosis,
1188,2-s2.0-42949163922,The cuprizone model for demyelination,
1189,2-s2.0-42449128329,Impairment of movement-associated brain deactivation in multiple sclerosis: Further evidence for a functional pathology of interhemispheric neuronal inhibition,
1190,2-s2.0-43549095228,Anterior periventricular linear lesions in optic-spinal multiple sclerosis: A combined neuroimaging and neuropathological study,
1191,2-s2.0-41149111439,Neuroaxonal ion dyshomeostasis of the normal-appearing corpus callosum in experimental autoimmune encephalomyelitis,
1192,2-s2.0-41149091296,Epileptic seizures and hippocampal damage after cuprizone-induced demyelination in C57BL/6 mice,
1193,2-s2.0-41149145928,Callosal contributions to simultaneous bimanual finger movements,
1194,2-s2.0-40649094260,Brain damage assessment in patients with multiple sclerosis by means of MRI,
1195,2-s2.0-46449083479,"Imaging of Lymphoma of the Central Nervous System, Spine, and Orbit",
1196,2-s2.0-41749085949,A late presentation of relapsing progressive multiple sclerosis in a young lady,
1197,2-s2.0-41149128637,Longitudinal evaluation of clinically early relapsing-remitting multiple sclerosis with diffusion tensor imaging,
1198,2-s2.0-40749143137,Application of fMRI to the study of multiple sclerosis: An update,
1199,2-s2.0-38749140982,The topographical distribution of tissue injury in benign MS: A 3T multiparametric MRI study,
1200,2-s2.0-38749130449,Whole brain voxel-wise analysis of single-subject serial DTI by permutation testing,
1201,2-s2.0-37849036858,Promoting remyelination in multiple sclerosis by endogenous adult neural stem/precursor cells: Defining cellular targets,
1202,2-s2.0-39849108084,Neuroimaging of Viral Infections in Infants and Young Children,
1203,2-s2.0-38149031549,Sequential myelin protein expression during remyelination reveals fast and efficient repair after central nervous system demyelination,
1204,2-s2.0-63249133008,MRI diagnosis of multiple cerebral sclerosis,
1205,2-s2.0-56149100106,Cerebral and spinal MRI examination in patients with clinically isolated syndrome and definite multiple sclerosis,
1206,2-s2.0-52949148171,Diffusion tensor MR imaging evaluation of the corpus callosum of patients with multiple sclerosis,
1207,2-s2.0-51349164037,Brain atrophy as a marker of cognitive impairment in mildly disabling relapsing-remitting multiple sclerosis,
1208,2-s2.0-48049083992,A case of suspected multiple sclerosis with transcallosal lesions involving the upper surface of the corpus callosum,
1209,2-s2.0-46149106573,Early anisotropy changes in the corpus callosum of patients with optic neuritis,
1210,2-s2.0-44149103646,Diffusion weighted callosal integrity reflects interhemispheric communication efficiency in multiple sclerosis,
1211,2-s2.0-42049109071,Cortical demyelination is prominent in the murine cuprizone model and is strain-dependent,
1212,2-s2.0-42049084003,Brain abnormalities in a Brazilian cohort,
1213,2-s2.0-41149116636,Use of combined conventional and quantitative MRI to quantify pathology related to cognitive impairment in multiple sclerosis,
1214,2-s2.0-40449131523,MRI identification of the rostral-caudal pattern of pathology within the corpus callosum in the cuprizone mouse model,
1215,2-s2.0-39849083749,TNF superfamily member TWEAK exacerbates inflammation and demyelination in the cuprizone-induced model,
1216,2-s2.0-38749099406,Treatment of Susac's syndrome,
1217,2-s2.0-57649231149,"Longitudinal, regional and deformation-specific corpus callosum shape analysis for multiple sclerosis",
1218,2-s2.0-35848944446,Platelet-derived growth factor promotes repair of chronically demyelinated white matter,
1219,2-s2.0-35649010838,Persistent activation of microglia is associated with neuronal dysfunction of callosal projecting pathways and multiple sclerosis-like lesions in relapsing-remitting experimental autoimmune encephalomyelitis,
1220,2-s2.0-35148888595,Today early treatment of multiple sclerosis is standard,
1221,2-s2.0-36448943620,Transient focal lesion in the splenium of the corpus callosum: MR imaging with an attempt to clinical-physiopathological explanation and review of the literature,
1222,2-s2.0-36148942097,Spinal cord lesions of progressive multifocal leukoencephalopathy in an acquired immunodeficiency syndrome patient,
1223,2-s2.0-34548744695,"The human endogenous retrovirus envelope glycoprotein, syncytin-1, regulates neuroinflammation and its receptor expression in multiple sclerosis: A role for endoplasmic reticulum chaperones in astrocytes",
1224,2-s2.0-34447532399,Magnetization transfer ratio measurement in multiple sclerosis normal-appearing brain tissue: Limited differences with controls but relationships with clinical and MR measures of disease,
1225,2-s2.0-34447333656,Effect of corpus callosum damage on ipsilateral motor activation in patients with multiple sclerosis: A functional and anatomical study,
1226,2-s2.0-34250879719,Relapsing neuromyelitis optica and relapsing-remitting multiple sclerosis: Differentiation at diffusion-tensor MR imaging of corpus callosum,
1227,2-s2.0-34250658898,Susac syndrome in a young child,
1228,2-s2.0-34247197112,Discordant white matter N-acetylasparate and diffusion MRI measures suggest that chronic metabolic dysfunction contributes to axonal pathology in multiple sclerosis,
1229,2-s2.0-34250688758,A case of multiple sclerosis with alien hand (diagonistic dyspraxia),
1230,2-s2.0-33947721611,In vivo fiber tracking in the rat brain on a clinical 3T MRI system using a high strength insert gradient coil,
1231,2-s2.0-34247094665,Neurotransmitter receptors in the life and death of oligodendrocytes,
1232,2-s2.0-34547952422,The architecture and hierarchical pathways in the subthalamic nucleus using isotropic imaging,
1233,2-s2.0-34248573569,Comparison between cerebral ischemia disease and multiple sclerosis by using MR diffusion tensor imaging,
1234,2-s2.0-34247233326,Correlation of diffusion tensor and dynamic perfusion MR imaging metrics in normal-appearing corpus callosum: Support for primary hypoperfusion in multiple heterosis,
1235,2-s2.0-33947725538,Progression of non-age-related callosal brain atrophy in multiple sclerosis: A 9-year longitudinal MRI study representing four decades of disease development,
1236,2-s2.0-37649005062,Corpus callosum index: A practical method for long-term follow-up in multiple sclerosis,
1237,2-s2.0-34548746969,Thermoregulation: Recent concepts and remaining questions,
1238,2-s2.0-33846640175,The Adult Neural Stem Cell Niche: Lessons for Future Neural Cell Replacement Strategies,
1239,2-s2.0-33846543897,Onset and underpinnings of white matter atrophy at the very early state of multiple sclerosis - A two-year longitudinal MRI/MRSI study of corpus callosum,
1240,2-s2.0-33846081868,Serial in vivo MR tracking of magnetically labeled neural spheres transplanted in chronic EAE mice,
1241,2-s2.0-34250628450,Identifying reliable change in tactile temporal thresholds in multiple sclerosis: Test-retest reliability,
1242,2-s2.0-33846330213,Brain atrophy in multiple sclerosis: What we know and would like to know,
1243,2-s2.0-33750739263,Pattern of hemodynamic impairment in multiple sclerosis: Dynamic susceptibility contrast perfusion MR imaging at 3.0 T,
1244,2-s2.0-33750522790,Ipsilateral silent period: A marker of callosal conduction abnormality in early relapsing-remitting multiple sclerosis?,
1245,2-s2.0-33845762776,Susac syndrome in four male patients,
1246,2-s2.0-33750454109,Identification of fibers at risk for degeneration by diffusion tractography in patients at high risk for MS after a clinically isolated syndrome,
1247,2-s2.0-33748420494,Effects of commissural de- and remyelination on motor skill behaviour in the cuprizone mouse model of multiple sclerosis,
1248,2-s2.0-33845344311,Ataxia and deafness in a young male: An unusual aetiology,
1249,2-s2.0-33750597533,"MRI and the diagnosis of multiple sclerosis: expanding the concept of ""no better explanation""",
1250,2-s2.0-33749371142,Loss of interhemispheric inhibition in patients with multiple sclerosis is related to corpus callosum atrophy,
1251,2-s2.0-33748792584,Does high-field MR imaging have an influence on the classification of patients with clinically isolated syndromes according to current diagnostic MR imaging criteria for multiple sclerosis?,
1252,2-s2.0-33747586780,Differentiate relapsing neuromyelitis optica from relapsing-remitting multiple sclerosis using diffusion indices of the corpus callosum,
1253,2-s2.0-33646817416,Age increases axon loss associated with primary demyelination in cuprizone-induced demyelination in C57BL/6 mice,
1254,2-s2.0-33747602295,Diffusion tensor imaging in the assessment of normal-appearing brain tissue damage in relapsing neuromyelitis optica,
1255,2-s2.0-33746257397,Update on Multiple Sclerosis,
1256,2-s2.0-33745169648,Acute disseminated encephalomyelitis and mucocutaneous ulcerations,
1257,2-s2.0-33646765812,"Tumor-like manifestation, uncommon form of multiple sclerosis: Report of a patient",
1258,2-s2.0-33646121492,Insights into brain microstructure from the T<inf>2</inf> distribution,
1259,2-s2.0-33745489839,Olig2 overexpression induces the in vitro differentiation of neural stem cells into mature oligodendrocytes,
1260,2-s2.0-33645405349,Upregulation of the stress-associated gene p8 in mouse models of demyelination and in multiple sclerosis tissues,
1261,2-s2.0-33644884727,Acquired lesions of the corpus callosum: MR imaging,
1262,2-s2.0-33646506861,Vitamin B12 deficiency can mimic multiple sclerosis - Report of two cases,
1263,2-s2.0-33644850092,Therapeutic action of cannabinoid on axonal injury induced by peroxynitrite,
1264,2-s2.0-33645318432,Relevance of callosal and periventricular MRI lesions to oligoclonal bands in multiple sclerosis,
1265,2-s2.0-32544454801,Proliferation and death of oligodendrocytes and myelin proteins are differentially regulated in male and female rodents,
1266,2-s2.0-31644440261,Core hypothermia in multiple sclerosis: Case report with magnetic resonance imaging localization of a thalamic lesion,
1267,2-s2.0-44449119519,Effects of mid-sagittal plane perturbation and image interpolation on corpus callosum area calculation,
1268,2-s2.0-33747783212,Functional pathway-defined MRI diffusion measures reveal increased transverse diffusivity of water in multiple sclerosis,
1269,2-s2.0-33747116166,A case of multiple sclerosis masked by depression and diabetic neuropathy,
1270,2-s2.0-33646779566,Endogenous cell repair of chronic demyelination,
1271,2-s2.0-33646506651,Deleterious role of IFNγ in a toxic model of central nervous system demyelination,
1272,2-s2.0-33644844753,The role of MRI in the diagnosis of multiple sclerosis.,
1273,2-s2.0-31644433923,Cerebral small vessel diseases: Manifestations in young women,
1274,2-s2.0-27744571428,Update on multiple sclerosis,
1275,2-s2.0-29244440745,NMDA receptors are expressed in oligodendrocytes and activated in ischaemia,
1276,2-s2.0-33744936795,"Multiple sclerosis in childhood - Frequency, diagnostic criteria, clinical characteristic, prognosis, treatment",
1277,2-s2.0-32944477248,Anti-tumor necrosis factor alpha-associated multiple sclerosis,
1278,2-s2.0-32944474388,Serial MR imaging findings of acute hemorrhagic leukoencephalitis: A case report,
1279,2-s2.0-32944457666,"The ependymal ""Dot-Dash"" sign: An MR imaging finding of early multiple sclerosis",
1280,2-s2.0-30944466343,The correlation of changes of the optic nerve diameter in the acute retrobulbar neuritis with the brain changes in multiple sclerosis,
1281,2-s2.0-30444456368,Diffusion-weighted imaging of acute excitotoxic brain injury,
1282,2-s2.0-29444434481,Regional brain atrophy evolves differently in patients with multiple sclerosis according to clinical phenotype,
1283,2-s2.0-27944438916,p75<sup>NTR</sup> independent oligodendrocyte death in cuprizone-induced demyelination in C57BL/6 mice,
1284,2-s2.0-18744384369,Local tissue damage assessed with statistical mapping analysis of brain magnetization transfer ratio: Relationship with functional status of patients in the earliest stage of multiple sclerosis,
1285,2-s2.0-25644457675,'Importance sampling' in MS: Use of diffusion tensor tractography to quantify pathology related to specific impairment,
1286,2-s2.0-26244432101,Multicontrast MRI of remyelination in the central nervous system,
1287,2-s2.0-33644803024,Diseases of white matter and schizophrenia-like psychosis,
1288,2-s2.0-25444519509,Sudden pregabalin discontinuation associated with focal brain edema,
1289,2-s2.0-24744469401,Diffusion-weighted magnetic resonance imaging of acute disseminated encephalomyelitis [1],
1290,2-s2.0-23944488193,"High level bilateral talks. Focus on ""effect of low-frequency repetitive transcranial magnetic stimulation on interhemispheric inhibition""",
1291,2-s2.0-21244502608,Disconnection agraphia in a case of multiple sclerosis: The isolation of letter movement plans from language,
1292,2-s2.0-20544473536,Reversible visual deficit and corpus callosum lesions due to metronidazole toxicity,
1293,2-s2.0-20444383518,Transcranial magnetic stimulation in persons younger than the age of 18,
1294,2-s2.0-20044376513,Diffusion tensor fractional anisotropy of the normal-appearing seven segments of the corpus callosum in healthy adults and relapsing-remitting multiple sclerosis patients,
1295,2-s2.0-18044380678,Demyelination increases radial diffusivity in corpus callosum of mouse brain,
1296,2-s2.0-19744371642,Recurrent tumefactive demyelination in a child,
1297,2-s2.0-20144382734,Letter to the Editor (multiple letters),
1298,2-s2.0-18844459352,Features of brain multiple sclerosis in magnetic resonance imaging,
1299,2-s2.0-13844321937,Relevance of clinical findings for multiple sclerosis diagnosis in the MRI era: A case report [2],
1300,2-s2.0-33644544412,"Calcium, potassium, iron, copper and zinc concentrations in the white and gray matter of the cerebellum and corpus callosum in brain of four genetic mouse strains",
1301,2-s2.0-29744448500,Applications of diffusion tensor MR imaging in multiple sclerosis,
1302,2-s2.0-21444447035,Experimental demyelination caused by primary oligodendrocyte dystrophy. Regional distribution of the lesions in the nervous system of mice [correction],
1303,2-s2.0-20444504600,Update on Susac's syndrome,
1304,2-s2.0-13244270090,"Lesion mechanism dependent, differential changes in neurofilaments and microtubules: A pathological and experimental study",
1305,2-s2.0-11144324980,"Astroglial-derived lymphotoxin-α exacerbates inflammation and demyelination, but not remyelination",
1306,2-s2.0-9744237253,Alexia without agraphia in multiple sclerosis: Case report with magnetic resonance imaging localization,
1307,2-s2.0-12344298305,Cognitive impairment in multiple sclerosis patients,
1308,2-s2.0-10044250173,Congenital adrenal hyperplasia and multiple sclerosis: Is there an increased risk of multiple sclerosis in individuals with congenital adrenal hyperplasia?,
1309,2-s2.0-8444251068,Experimental autoimmune encephalomyelitis (EAE): Lesion visualization on a 3 Tesla clinical whole-body system after intraperitoneal contrast injection,
1310,2-s2.0-10644254905,Susac syndrome: Serial diffusion-weighted MR imaging,
1311,2-s2.0-6044247624,"Expression of the low-affinity neurotrophin receptor, p75<sup>NTR</sup>, is upregulated by oligodendroglial progenitors adjacent to the subventricular zone in response to demyelination",
1312,2-s2.0-16544387602,Ancient viral protein enrages astrocytes in multiple sclerosis,
1313,2-s2.0-4344697166,Cross-relaxation imaging reveals detailed anatomy of white matter fiber tracts in the human brain,
1314,2-s2.0-4344678921,Mechanisms of normal appearing corpus callosum injury related to pericallosal T1 lesions in multiple sclerosis using directional diffusion tensor and <sup>1</sup>H MRS imaging,
1315,2-s2.0-4344625746,"Notch1 and jagged1 are expressed after CNS demyelination, but are not a major rate-determining factor during remyelination",
1316,2-s2.0-4344621466,MRI prognostic factors for relapse after acute CNS inflammatory demyelination in childhood,
1317,2-s2.0-4644363719,Recurrent ADEM or MS?,
1318,2-s2.0-4544275415,Acute disseminated encephalomyelitis and mucocutaneous ulcerations,
1319,2-s2.0-4344690054,Multiple sclerosis pathology in the normal and abnormal appearing white matter of the corpus callosum by diffusion tensor imaging,
1320,2-s2.0-4344692616,Applications of verbal dichotic listening in neurological and neuropsychiatric clinical practice,
1321,2-s2.0-3142746904,Corpus callosum axonal injury in multiple sclerosis measured by proton magnetic resonance spectroscopic imaging,
1322,2-s2.0-3042750655,Preferential occult injury of corpus callosum in multiple sclerosis measured by diffusion tensor imaging,
1323,2-s2.0-2942594495,Acute transverse myelitis in SLE,
1324,2-s2.0-3543101364,"Changes on cognitive function, brain magnetic resonance imaging and diffusion tensor imaging in patients with multiple sclerosis",
1325,2-s2.0-1842527110,Seizure as the Manifestation of Relapse of Multiple Sclerosis in a Military Pilot,
1326,2-s2.0-2442488627,Distribution and characteristics of focal lesions in intracerebral MRI of multiple sclerosis,
1327,2-s2.0-1642413441,Water content and myelin water fraction in multiple sclerosis: A T <inf>2</inf> relaxation study,
1328,2-s2.0-1642378898,Clinical callosum syndrome in a case of multiple sclerosis,
1329,2-s2.0-0842347341,Clinical and MRI outcome after autologous hematopoietic stem cell transplantation in MS,
1330,2-s2.0-3042641620,"Imaging primary progressive multiple sclerosis: The contribution of structural, metabolic, and functional MRI techniques",
1331,2-s2.0-2642514221,Foreign accent syndrome in a patient with multiple sclerosis,
1332,2-s2.0-16644374169,Value of magnetization transfer imaging in judging microchanges lesions in normal-appearing white matter of multiple sclerosis,
1333,2-s2.0-2342563155,Autoimmune diseases in a Nigerian woman - A case report,
1334,2-s2.0-0344796399,MRI/MRS of corpus callosum in patients with clinically isolated syndrome suggestive of multiple sclerosis,
1335,2-s2.0-0141730434,Directional diffusion in relapsing-remitting multiple sclerosis: A possible in vivo signature of Wallerian degeneration,
1336,2-s2.0-0141456745,A novel GFAP mutation and disseminated white matter lesions: Adult alexander disease?,
1337,2-s2.0-0043014851,"Iron, transferrin and myelinogenesis",
1338,2-s2.0-0041633433,Transient splenial lesion of the corpus callosum associated with antiepileptic drugs: Evaluation by diffusion-weighted MR imaging,
1339,2-s2.0-0038141327,MRI lesion volume heterogeneity in primary progressive MS in relation with axonal damage and brain atrophy,
1340,2-s2.0-0037925129,Diffusely elevated cerebral choline and creatine in relapsing-remitting multiple sclerosis,
1341,2-s2.0-0042860091,Mood and emotion in multiple sclerosis,
1342,2-s2.0-0037369971,Incidental stereotactic diagnosis of cerebral insults,
1343,2-s2.0-0037356247,A study of the mechanisms of normal-appearing white matter damage in multiple sclerosis using diffusion tensor imaging: Evidence of Wallerian degeneration,
1344,2-s2.0-0642341204,The relation between brain MRI lesions and depressive symptoms in multiple sclerosis.,
1345,2-s2.0-0642305977,Psychics and neuropsychologics troubles in multiple sclerosis,
1346,2-s2.0-0242558184,Multiple sclerosis vs acute disseminated encephalomyelitis in childhood,
1347,2-s2.0-0037377273,Semliki Forest virus-induced demyelination and remyelination - Involvement of B cells and anti-myelin antibodies,
1348,2-s2.0-0036971447,Ferritin binding in the developing mouse brain follows a pattern similar to myelination and is unaffected by the jimpy mutation,
1349,2-s2.0-0036933634,Hyperhidrosis probably due to hypothalamic involvement in multiple sclerosis: A case report,
1350,2-s2.0-0036892111,Simple phonic tic in multiple sclerosis,
1351,2-s2.0-0036407449,Choline is increased in pre-lesional normal appearing white matter in multiple sclerosis,
